track_id,title,album,artist,reviewid
TROJKTQ12903C9D868,Every Part Of Me,We Were Born In A Flame,Sam Roberts,6802
TRYHLWO128F42BC675,Florida,We Were Dead Before The Ship Even Sank,Modest Mouse,10010
TRJWAXN128F92E8E4C,Way Out,We Were Enchanted,Roommate,11949
TRKFVKY128F933BEFD,For Energy Infinite,We're Already There,Mazarin,5167
TROKCMG128F4255FF5,Thought I Knew,Weezer (Red Album),Weezer,11568
TRKQBUR128F9333F61,City As Might Have Been,Welcome Crummy Mystics,Frankie Sparo,7401
TRKYMFF128E0781808,Bright Future In Sales,Welcome Interstate Managers,Fountains Of Wayne,3160
TROCIZY128F9351B95,Townships,Welcome Joy,The Cave Singers,13416
TRVBKJP128F1464B2F,Scientist,Welcome To The Monkey House,The Dandy Warhols,2162
TRKOWFM12903CE8ACF,Torpor,Well Done Europe,The Chap,14291
TRKCGLG128F149CB3E,Learning How To Live,West,Lucinda Williams,9912
TRKPGZY128F4293068,Dropkick The Punks (Album Version),Wet From Birth,The Faint,2952
TRYVLLF12903CD618B,Suicide Kiss (Because Dead),What I Want From You Is Sweet,Orion Rigel Dommisse,11424
TROLNNC128F934E62E,Final Breath,What We All Come To Need,Pelican,13670
TRXMDFR128E079011A,Fiddlestix,What We Did On Our Holidays,Fairport Convention,11674
TRSUYMJ128F931C0F2,Stardust Hotel,What We Must,Jaga Jazzist,4196
TRSILDD128F4268AB7,One Angry Dwarf And 200 Solemn Faces,Whatever and Ever Amen,Ben Folds Five,644
TRYWNGM128F93097FB,Apple Girl,When,Vincent Gallo,3384
TRYFHUT128F1497DA0,Julie,When I Said I Wanted To Be Your Dog,Jens Lekman,4969
TRXCVMA128F146E165,Uncomplicated,When I Was Cruel,Elvis Costello,1614
TROSRMJ12903CB04E3,Last Ever Lone Gunman,When It's All Over We Still Have To Clear Up,Snow Patrol,7305
TRKHQRR128F425BD23,The Air We Breathe,When The Deer Wore Blue,Figurines,10556
TRYKHML128F93382E9,I Can See The Pines Are Dancing,When The Devil's Loose,A.A. Bondy,13509
TRYRQUW128F9353B4E,Death Culture Blues,When The Going Gets Dark,Quasi,6620
TRKAOOP128F426A9D4,The Way Things Are,When The Pawn...,Fiona Apple,247
TRYKNTH128F4243065,Our Town,Where The Humans Eat,Willy Mason,5629
TRJOPTZ128F934FC0E,Friendless Summer,Where Were We?,The Lucksmiths,4907
TRSEAPN128F42333E9,Grow Grow Grow,White Chalk,PJ Harvey,10697
TRYNCXV128F1496892,Nusex City,White Noise,Alpinestars,134
TRYVYEZ128F4237304,First... And Then (Instrumental),White People,Handsome Boy Modeling School,3725
TRJOVWN128F4281CF6,Child Star,Who Will Cut Our Hair When We're Gone?,The Unicorns,19685
TRJOVWN128F4281CF6,Child Star,Who Will Cut Our Hair When We're Gone?,The Unicorns,8380
TRKVSUS12903CD373F,Single Variation of Two,Whole Numbers Play the Basics,Casino Versus Japan,1334
TRTJLHT128F932A70D,Beach Boys Medley,Why That Doesn't Surprise Me,The Lucksmiths,4906
TRKCJTM12903CB78B4,Wind Phoenix (Proper Name),Why There Are Mountains,Cymbals Eat Guitars,12826
TRYYSSU12903D065A0,S.E.X.Y.R.O.B.O.T.,Wild Animals,The Pinker Tones,11527
TRKYJKO128F92D92AF,So Complicated,Wild Young Hearts,Noisettes,13212
TRYQUFQ128F9307F7C,Teenage Wonder,Wildlife,Headlights,13580
TRKQZZD128F92F9552,Country Mile,Winchester Cathedral,Clinic,1515
TRVDAWN128F149BCE1,Phantom Limb (Album),Wincing The Night Away,The Shins,9808
TRYVHJL12903CC14C0,Through The Trees,Wind's Poem,Mount Eerie,13299
TRUDORM128F421DBD2,Colors Bleed,Winds Take No Shape,Call And Response,1250
TRVDOVF128F92DC7F3,A Makeover,Winged Life,Shearwater,7103
TRJLAWX128F421449F,RX Coup,Wiretap Scars,Sparta,7404
TROOEDE128F14602B5,All Of That,Wishville,Catherine Wheel,1348
TRYITSD12903CC685B,Denver Annie,Witch Season,The Court & Spark,1637
TRLBCYM12903CA388B,Hold You Close,With Blasphemy So Heartfelt,Jessica Lea Mayfield,12398
TRDYJGC128F145255E,Textbook,With Love And Squalor,We Are Scientists,8805
TRKUTNK128F1489B57,Oh Shoplifter (Album Version),Without Feathers,The Stills,7719
TRKCEDZ128F1497EBB,No More,Woke Myself Up,Julie Doiron,9880
TRYWBHN128F92D9BCC,Armistice,Wolfgang Amadeus Phoenix,Phoenix,13052
TRDYFTZ128F146EC6A,Pyramid,Wolfmother,Wolfmother,8812
TRXDRMA128F932A607,The Reputation Of Ross Francis,Wolves,My Latest Novel,9972
TRYSIVI128F423588B,Benny Got Blowed Up,Wolves In Wolves' Clothing,NOFX,9054
TROWQFI128F93258CD,Guantanamo canto,Women As Lovers,XIU XIU,11091
TRYKEEL128F930510A,Assassins,Wonderful Rainbow,Lightning Bolt,4786
TRXRMIK128F92E3861,Where The Wild Things Are,Wooden Arms,Patrick Watson,13027
TROYMHT128F425A74E,Mother's Sick,Words Are Dead,Horse Feathers,9689
TROSECX128F9314FBC,Kingdom Of Days,Working On A Dream,Bruce Springsteen,12614
TRDFJRH128F92E7A6A,Being It,World Of Echo,Arthur Russell,6909
TRXNIOF128F4294EC3,Damien Dreams,World Waits,Jeremy Enigk,9741
TRYOBSP128E0784BCC,Aged Dolls,Worlds Apart,...And You Will Know Us By The Trail Of Dead,182
TREBGAA128E078FC52,I Want You,Worldwide Underground,Erykah Badu,1083
TRKGZJS128F9310CA4,The Rat,Wrecking Ball,Dead Confederate,12675
TROFQXG128F92FE4CE,Writer's Block,Writer's Block,Peter Bjorn And John,9518
TRYHKPY128F423EFDD,Certainty,Writers Without Homes,Piano Magic,6281
TRPNVDI128F92EB1BD,Da Mystery Of Chessboxin',Wu: The Story Of The Wu-Tang Clan,Wu-Tang Clan,12468
TRXGBLP128F92DC382,Deerslayer,Wyllt,Black Math Horseman,12958
TRYZVGG128F4259A33,Swastika Eyes,XTRMNTR,Primal Scream,6474
TRYYFBL12903CDB5F7,Luau,Yank Crime,Drive Like Jehu,2459
TRYRAET128F92D31EB,I'm the man who loves you,Yankee Hotel Foxtrot,Wilco,8676
TROLLDV128F4266643,No mercy for she,Yann tiersen & shannon wright,Yann Tiersen & Shannon Wright,8297
TRXSBJO128F92E9B5D,The Road,Yeah Ghost,Zero 7,13601
TRKKFER12903CE2A1C,When I Go,Yeah So,Slow Club,13975
TRVPZFC128F429E662,Say Werd,Year Of The Beast,C-Rayz Walz,8787
TRJBYXG128F92EBEA8,Black Cloud,Years Of Refusal,Morrissey,12640
TRXAHLF128F92FEAA9,Reprise,Yellow House,Grizzly Bear,9365
TRXJYHC128F9303CB4,King of Rome,Yes,Pet Shop Boys,12950
TRXYQOP128F9319A70,Chilly Will,YoYoYoYoYo,Spank Rock,7856
TRYXKTN128F92FF391,Stan D'infamy,YosepH,Luke Vibert,8463
TREJZEJ128F92F2685,How Can Anybody Possibly Know How I Feel?,You Are The Quarry,Morrissey,5437
TRDSBCG12903CE4308,Let It Breathe,You Can't Fight What You Can't See,Girls Against Boys,3457
TRDDOGW12903C9B301,Lost My Mind,You Can't Take It With You,As Tall As Lions,13584
TRXLDMN128F4265DC9,Pacific Theme,You Forgot It In People,Broken Social Scene,952
TROQDDO128F147B79C,Gone (Album Version),You In Reverse,Built To Spill,1016
TRKIOFZ128F92CC495,Will the Ladies Send You Flowers,You May Already Be Dreaming,Neva Dinova,11491
TROKKSJ12903CFE306,KC accidental,You forgot it in people,Broken Social Scene,952
TRIQBCW128EF341DBA,Young Americans (2007 Digital Remaster),Young Americans,David Bowie,21488
TRYQSYR128E078B70A,I Want To Hear What You Have Got To Say,Young For Eternity,The Subways,7845
TRYMDRS128F427EC9C,What You Do,Young Forever,Aberfeldy,1
TRUHFBW128F9322248,Huge Gold AK-47,Young Machetes,The Blood Brothers,9499
TRUHFBW128F9322248,Huge Gold AK-47,Young Machetes,The Blood Brothers,9499
TREFQIJ128F9330E38,Grandfather Clock,Young Mountain,This Will Destroy You,9298
TRKHYGW128E07816AE,Greenfields,Your Love Means Everything,Faultline,3014
TROHBTQ128F427ECF2,Holiday,Yours To Keep,Albert Hammond Jr.,9509
TRYMRIT128F4292DA0,Holy Roller Novocaine,Youth And Young Manhood,Kings Of Leon,4558
TREEKZX12903C92C0F,Lay Low,Z,My Morning Jacket,16943
TROOFME128F1451E3E,Bleach it Black,Zwei,Turing Machine,8191
TRDBHND128F92EF9BB,Go Junior_ Go Senior,d-d-don't don't stop the beat,Junior Senior,4317
TRXFOFP128F933227A,she doesnt belong,lanzafame,Tap Tap,9389
TRXDMKS128F428496A,Black,rearviewmirror (greatest hits 1991-2003),Pearl Jam,6209
TRDCSRF128F426DDFB,Preparedness,the bird and the bee,the bird and the bee,9868
TRYFHYV128F9351A6C,Infinity,xx,The xx,13400
